"Country","Code","Item","Element","Unit","Value","Flag"
"New Zealand",472,"Vegetables preserved nes (o/t vinegar)","import_value","USD",1000,"A"
"New Zealand",897,"Whole milk powder","import_quantity","tonne",764.11,"A"
"New Zealand",897,"Whole milk powder","import_value","USD",2174000,"A"
"New Zealand",564,"Wine","import_quantity","tonne",1.36,"A"
"New Zealand",564,"Wine","import_value","USD",15000,"A"
"Nicaragua",828,"Cigarettes","import_quantity","tonne",1,"A"
"Nicaragua",828,"Cigarettes","import_value","USD",24000,"A"
"Nicaragua",829,"Cigars and cheroots","import_quantity","tonne",0,"A"
"Nicaragua",829,"Cigars and cheroots","import_value","USD",5000,"A"
"Nicaragua",656,"Coffee, green","import_quantity","tonne",1195.43,"A"
"Nicaragua",656,"Coffee, green","import_value","USD",3385000,"A"
"Nigeria",1293,"Crude organic material n.e.c.","import_value","USD",129000,"A"
"Nigeria",672,"Extracts, essences and concentrates of tea or mate, and preparations with a basis thereof or with a basis of tea or maté","export_quantity","tonne",2.4,"A"
"Nigeria",672,"Extracts, essences and concentrates of tea or mate, and preparations with a basis thereof or with a basis of tea or maté","export_value","USD",26000,"A"
"Nigeria",720,"Ginger, raw","import_quantity","tonne",44.4,"A"
"Nigeria",720,"Ginger, raw","import_value","USD",61000,"A"
"Nigeria",920,"Hides, wet-salted of cattle","export_quantity","tonne",428,"A"
"Nigeria",920,"Hides, wet-salted of cattle","export_value","USD",385000,"A"
"Nigeria",290,"Oil of sesame seed","import_quantity","tonne",21.26,"A"
"Nigeria",290,"Oil of sesame seed","import_value","USD",54000,"A"
"Nigeria",261,"Olive oil","export_quantity","tonne",0.49,"A"
"Nigeria",261,"Olive oil","export_value","USD",2000,"A"
"Nigeria",831,"Other manufactured tobacco and manufactured tobacco substitutes; homogenized or reconstituted tobacco; tobacco extracts and essences","export_quantity","tonne",6,"A"
"Nigeria",831,"Other manufactured tobacco and manufactured tobacco substitutes; homogenized or reconstituted tobacco; tobacco extracts and essences","export_value","USD",25000,"A"
"Nigeria",340,"Other oil of vegetable origin, crude n.e.c.","import_quantity","tonne",1.02,"A"
"Nigeria",340,"Other oil of vegetable origin, crude n.e.c.","import_value","USD",10000,"A"
"Nigeria",1216,"Other raw skins of other animals, preserved","export_quantity","tonne",299,"A"
"Nigeria",1216,"Other raw skins of other animals, preserved","export_value","USD",58000,"A"
"Nigeria",289,"Sesame seed","import_quantity","tonne",758.84,"A"
"Nigeria",289,"Sesame seed","import_value","USD",1315000,"A"
"North Macedonia",826,"Unmanufactured tobacco","import_quantity","tonne",19.11,"A"
"North Macedonia",826,"Unmanufactured tobacco","import_value","USD",130000,"A"
"Norway",666,"Chocolate products nes","import_quantity","tonne",1.24,"A"
"Norway",666,"Chocolate products nes","import_value","USD",11000,"A"
"Norway",845,"Compound feed n.e.c.","import_quantity","tonne",58,"A"
"Norway",845,"Compound feed n.e.c.","import_value","USD",104000,"A"
"Norway",1232,"Food preparations n.e.c.","import_quantity","tonne",0.99,"A"
"Norway",1232,"Food preparations n.e.c.","import_value","USD",20000,"A"
"Norway",1232,"Food preparations n.e.c.","export_quantity","tonne",150.43,"A"
"Norway",1232,"Food preparations n.e.c.","export_value","USD",409000,"A"
"Norway",463,"Other vegetables, fresh n.e.c.","export_quantity","tonne",69.58,"A"
"Norway",463,"Other vegetables, fresh n.e.c.","export_value","USD",169000,"A"
"Norway",900,"Whey, dry","import_quantity","tonne",168,"A"
"Norway",900,"Whey, dry","import_value","USD",115000,"A"
"Oman",515,"Apples","export_quantity","tonne",17,"A"
"Oman",515,"Apples","export_value","USD",30000,"A"
"Oman",526,"Apricots","export_quantity","tonne",953.7,"A"
"Oman",526,"Apricots","export_value","USD",1382000,"A"
"Oman",486,"Bananas","import_quantity","tonne",1046.6,"A"
"Oman",486,"Bananas","import_value","USD",9e+05,"A"
"Oman",875,"beef and veal preparations nes","export_quantity","tonne",899.79,"A"
"Oman",875,"beef and veal preparations nes","export_value","USD",2590000,"A"
"Oman",20,"Bread","import_quantity","tonne",5.92,"A"
"Oman",20,"Bread","import_value","USD",46000,"A"
"Oman",41,"Breakfast cereals","export_quantity","tonne",7.65,"A"
"Oman",41,"Breakfast cereals","export_value","USD",19000,"A"
"Oman",420,"Broad beans and horse beans, green","export_quantity","tonne",1,"A"
"Oman",420,"Broad beans and horse beans, green","export_value","USD",4000,"A"
"Oman",358,"Cabbages","export_quantity","tonne",119,"A"
"Oman",358,"Cabbages","export_value","USD",33000,"A"
"Oman",568,"Cantaloupes and other melons","export_quantity","tonne",2343,"A"
"Oman",568,"Cantaloupes and other melons","export_value","USD",1171000,"A"
"Oman",393,"Cauliflowers and broccoli","export_quantity","tonne",920,"A"
"Oman",393,"Cauliflowers and broccoli","export_value","USD",450000,"A"
"Oman",901,"Cheese from whole cow milk","export_quantity","tonne",90.95,"A"
"Oman",901,"Cheese from whole cow milk","export_value","USD",499000,"A"
"Oman",401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","export_quantity","tonne",3237,"A"
"Oman",401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","export_value","USD",3126000,"A"
"Oman",666,"Chocolate products nes","export_quantity","tonne",0.63,"A"
"Oman",666,"Chocolate products nes","export_value","USD",2000,"A"
"Oman",657,"Coffee, decaffeinated or roasted","export_quantity","tonne",7.72,"A"
"Oman",657,"Coffee, decaffeinated or roasted","export_value","USD",88000,"A"
"Oman",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","import_quantity","tonne",21.6,"A"
"Oman",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","import_value","USD",57000,"A"
"Oman",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","export_quantity","tonne",22.05,"A"
"Oman",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","export_value","USD",51000,"A"
"Oman",845,"Compound feed n.e.c.","export_quantity","tonne",3,"A"
"Oman",845,"Compound feed n.e.c.","export_value","USD",8000,"A"
"Oman",1293,"Crude organic material n.e.c.","export_value","USD",24000,"A"
"Oman",397,"Cucumbers and gherkins","export_quantity","tonne",2498,"A"
"Oman",397,"Cucumbers and gherkins","export_value","USD",1265000,"A"
"Oman",577,"Dates","export_quantity","tonne",6.13,"A"
"Oman",577,"Dates","export_value","USD",12000,"A"
"Oman",399,"Eggplants (aubergines)","export_quantity","tonne",10,"A"
"Oman",399,"Eggplants (aubergines)","export_value","USD",5000,"A"
"Oman",1091,"Eggs from other birds in shell, fresh, n.e.c.","export_quantity","tonne",41.4,"A"
"Oman",1091,"Eggs from other birds in shell, fresh, n.e.c.","export_value","USD",12000,"A"
"Oman",1243,"Fat preparations n.e.c.","export_quantity","tonne",35.22,"A"
"Oman",1243,"Fat preparations n.e.c.","export_value","USD",46000,"A"
"Oman",117,"Flour, meal, powder, flakes, granules and pellets of potatoes","export_quantity","tonne",6.88,"A"
"Oman",117,"Flour, meal, powder, flakes, granules and pellets of potatoes","export_value","USD",34000,"A"
"Oman",1232,"Food preparations n.e.c.","import_quantity","tonne",1432.86,"A"
"Oman",1232,"Food preparations n.e.c.","import_value","USD",2205000,"A"
"Oman",1232,"Food preparations n.e.c.","export_quantity","tonne",343.59,"A"
"Oman",1232,"Food preparations n.e.c.","export_value","USD",923000,"A"
"Oman",115,"Food preparations of flour, meal or malt extract","import_quantity","tonne",6,"A"
"Oman",115,"Food preparations of flour, meal or malt extract","import_value","USD",30000,"A"
"Oman",623,"Fruit prepared n.e.c.","export_quantity","tonne",1.39,"A"
"Oman",623,"Fruit prepared n.e.c.","export_value","USD",1000,"A"
"Oman",560,"Grapes","export_quantity","tonne",87.8,"A"
"Oman",560,"Grapes","export_value","USD",171000,"A"
"Oman",406,"Green garlic","export_quantity","tonne",57,"A"
"Oman",406,"Green garlic","export_value","USD",28000,"A"
"Oman",476,"Homogenized vegetable preparations","export_quantity","tonne",15.1,"A"
"Oman",476,"Homogenized vegetable preparations","export_value","USD",49000,"A"
"Oman",631,"Ice and snow","import_quantity","tonne",1448,"A"
"Oman",631,"Ice and snow","import_value","USD",333000,"A"
"Oman",631,"Ice and snow","export_quantity","tonne",76,"A"
"Oman",631,"Ice and snow","export_value","USD",18000,"A"
"Oman",109,"Infant food","import_quantity","tonne",4.99,"A"
"Oman",109,"Infant food","import_value","USD",38000,"A"
"Oman",622,"Juice of fruits n.e.c.","export_quantity","tonne",123.9,"A"
"Oman",622,"Juice of fruits n.e.c.","export_value","USD",143000,"A"
"Oman",497,"Lemons and limes","export_quantity","tonne",8,"A"
"Oman",497,"Lemons and limes","export_value","USD",10000,"A"
"Oman",372,"Lettuce and chicory","export_quantity","tonne",2612,"A"
"Oman",372,"Lettuce and chicory","export_value","USD",890000,"A"
"Oman",870,"Meat of cattle boneless, fresh or chilled","export_quantity","tonne",11.37,"A"
"Oman",870,"Meat of cattle boneless, fresh or chilled","export_value","USD",54000,"A"
"Oman",1058,"Meat of chickens, fresh or chilled","export_quantity","tonne",642.36,"A"
"Oman",1058,"Meat of chickens, fresh or chilled","export_value","USD",1738000,"A"
"Oman",261,"Olive oil","export_quantity","tonne",4.83,"A"
"Oman",261,"Olive oil","export_value","USD",21000,"A"
"Oman",262,"Olives preserved","export_quantity","tonne",70.72,"A"
"Oman",262,"Olives preserved","export_value","USD",93000,"A"
"Oman",490,"Oranges","export_quantity","tonne",265,"A"
"Oman",490,"Oranges","export_value","USD",222000,"A"
"Oman",414,"Other beans, green","export_quantity","tonne",18,"A"
"Oman",414,"Other beans, green","export_value","USD",25000,"A"
"Oman",619,"Other fruits, n.e.c.","export_quantity","tonne",4.82,"A"
"Oman",619,"Other fruits, n.e.c.","export_value","USD",7000,"A"
"Oman",1169,"Other live animals non food, n.e.c.","import_value","USD",2000,"A"
"Oman",1169,"Other live animals non food, n.e.c.","export_value","USD",123000,"A"
"Oman",831,"Other manufactured tobacco and manufactured tobacco substitutes; homogenized or reconstituted tobacco; tobacco extracts and essences","export_quantity","tonne",17,"A"
"Oman",831,"Other manufactured tobacco and manufactured tobacco substitutes; homogenized or reconstituted tobacco; tobacco extracts and essences","export_value","USD",40000,"A"
"Oman",340,"Other oil of vegetable origin, crude n.e.c.","import_quantity","tonne",25,"A"
"Oman",340,"Other oil of vegetable origin, crude n.e.c.","import_value","USD",8000,"A"
"Oman",723,"Other stimulant, spice and aromatic crops, n.e.c.","export_quantity","tonne",5.98,"A"
"Oman",723,"Other stimulant, spice and aromatic crops, n.e.c.","export_value","USD",21000,"A"
"Oman",22,"Pastry","import_quantity","tonne",276.06,"A"
"Oman",22,"Pastry","import_value","USD",622000,"A"
"Oman",22,"Pastry","export_quantity","tonne",31.73,"A"
"Oman",22,"Pastry","export_value","USD",50000,"A"
"Oman",534,"Peaches and nectarines","export_quantity","tonne",2591.2,"A"
"Oman",534,"Peaches and nectarines","export_value","USD",2066000,"A"
"Oman",521,"Pears","export_quantity","tonne",3,"A"
"Oman",521,"Pears","export_value","USD",13000,"A"
"Oman",536,"Plums and sloes","export_quantity","tonne",21,"A"
"Oman",536,"Plums and sloes","export_value","USD",36000,"A"
"Oman",507,"Pomelos and grapefruits","export_quantity","tonne",30,"A"
"Oman",507,"Pomelos and grapefruits","export_value","USD",27000,"A"
"Oman",116,"Potatoes","export_quantity","tonne",6,"A"
"Oman",116,"Potatoes","export_value","USD",4000,"A"
"Oman",1061,"Poultry meat preparations","export_quantity","tonne",12.05,"A"
"Oman",1061,"Poultry meat preparations","export_value","USD",34000,"A"
"Oman",235,"Prepared nuts","export_quantity","tonne",6.71,"A"
"Oman",235,"Prepared nuts","export_value","USD",32000,"A"
"Oman",874,"Sausages and similar products of meat, offal or blood of beef and veal","export_quantity","tonne",35.98,"A"
"Oman",874,"Sausages and similar products of meat, offal or blood of beef and veal","export_value","USD",157000,"A"
"Oman",898,"Skim milk and whey powder","import_quantity","tonne",49.57,"A"
"Oman",898,"Skim milk and whey powder","import_value","USD",189000,"A"
"Oman",544,"Strawberries","export_quantity","tonne",272.3,"A"
"Oman",544,"Strawberries","export_value","USD",588000,"A"
"Oman",168,"Sugar confectionery","import_quantity","tonne",563.8,"A"
"Oman",168,"Sugar confectionery","import_value","USD",1460000,"A"
"Oman",168,"Sugar confectionery","export_quantity","tonne",46.22,"A"
"Oman",168,"Sugar confectionery","export_value","USD",163000,"A"
"Oman",495,"Tangerines, mandarins, clementines","export_quantity","tonne",35,"A"
"Oman",495,"Tangerines, mandarins, clementines","export_value","USD",28000,"A"
"Oman",667,"Tea leaves","export_quantity","tonne",15.04,"A"
"Oman",667,"Tea leaves","export_value","USD",96000,"A"
"Oman",388,"Tomatoes","export_quantity","tonne",22097,"A"
"Oman",388,"Tomatoes","export_value","USD",10776000,"A"
"Oman",692,"Vanilla, raw","export_quantity","tonne",3.5,"A"
"Oman",692,"Vanilla, raw","export_value","USD",7000,"A"
"Oman",472,"Vegetables preserved nes (o/t vinegar)","import_quantity","tonne",4.7,"A"
"Oman",472,"Vegetables preserved nes (o/t vinegar)","import_value","USD",12000,"A"
"Oman",567,"Watermelons","export_quantity","tonne",595,"A"
"Oman",567,"Watermelons","export_value","USD",260000,"A"
"Oman",16,"Wheat and meslin flour","import_quantity","tonne",595,"A"
"Oman",16,"Wheat and meslin flour","import_value","USD",3e+05,"A"
"Oman",897,"Whole milk powder","import_quantity","tonne",212.77,"A"
"Oman",897,"Whole milk powder","import_value","USD",742000,"A"
"Pakistan",711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","import_quantity","tonne",0.3,"A"
"Pakistan",711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","import_value","USD",2000,"A"
"Pakistan",875,"beef and veal preparations nes","export_quantity","tonne",36.77,"A"
"Pakistan",875,"beef and veal preparations nes","export_value","USD",259000,"A"
"Pakistan",635,"Cereal straw, husks, unprepared, ground, pressed, or in the form of pellets","import_quantity","tonne",17070,"A"
"Pakistan",635,"Cereal straw, husks, unprepared, ground, pressed, or in the form of pellets","import_value","USD",2397000,"A"
"Pakistan",635,"Cereal straw, husks, unprepared, ground, pressed, or in the form of pellets","export_quantity","tonne",198,"A"
"Pakistan",635,"Cereal straw, husks, unprepared, ground, pressed, or in the form of pellets","export_value","USD",26000,"A"
"Pakistan",689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","import_quantity","tonne",4.25,"A"
"Pakistan",689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","import_value","USD",3000,"A"
"Pakistan",252,"Coconut oil","import_quantity","tonne",17.3,"A"
"Pakistan",252,"Coconut oil","import_value","USD",34000,"A"
"Pakistan",845,"Compound feed n.e.c.","export_quantity","tonne",43,"A"
"Pakistan",845,"Compound feed n.e.c.","export_value","USD",173000,"A"
"Pakistan",1293,"Crude organic material n.e.c.","import_value","USD",86000,"A"
"Pakistan",577,"Dates","export_quantity","tonne",12.06,"A"
"Pakistan",577,"Dates","export_value","USD",23000,"A"
"Pakistan",753,"Essential oils n.e.c.","import_quantity","tonne",18,"A"
"Pakistan",753,"Essential oils n.e.c.","import_value","USD",132000,"A"
"Pakistan",1232,"Food preparations n.e.c.","import_quantity","tonne",25.45,"A"
"Pakistan",1232,"Food preparations n.e.c.","import_value","USD",29000,"A"
"Pakistan",1232,"Food preparations n.e.c.","export_quantity","tonne",138.11,"A"
"Pakistan",1232,"Food preparations n.e.c.","export_value","USD",181000,"A"
"Pakistan",115,"Food preparations of flour, meal or malt extract","import_quantity","tonne",5,"A"
"Pakistan",115,"Food preparations of flour, meal or malt extract","import_value","USD",1000,"A"
"Pakistan",333,"Linseed","import_quantity","tonne",27.45,"A"
"Pakistan",333,"Linseed","import_value","USD",21000,"A"
"Pakistan",56,"Maize (corn)","import_quantity","tonne",186.92,"A"
